year,away_team,home_team,d_Opponent_Punt_Attempts_per_Game,d_ Points_per_Game,d_ Opponent_Completion_Percentage,d_ Average_Team_Passer_Rating,d_ Sacks_per_Game,d_ Opponent_Time_of_Possession_Percentage_(Net_of_OT),d_ Field_Goals_Made_per_Game,d_ Opponent_Yards_per_Rush_Attempt,d_ Opponent_Fumbles_Not_Lost_per_Game,d_ Fourth_Down_Conversions_per_Game,d_ 2nd_Quarter_Points/Game,d_ Opp_Yards_per_Point,d_ Opponent_Offensive_Touchdowns_per_Game,d_ Penalty_Yards_per_Game,d_ Opponent_Yards_per_Completion,d_ Opponent_Fourth_Down_Conversion_Percentage,d_ Opponent_Fumble_Recovery_Percentage,d_ Opponent_Rushing_Yards_per_Game,d_ Penalties_per_Play,d_ Opponent_Passing_Play_Percentage,d_ Opponent_Points_per_Play,d_ Opponent_Average_Time_of_Possession_(Net_of_OT),d_ Third_Down_Conversions_per_Game,d_ Completion_Percentage,d_ 4th_Quarter_Time_of_Possession_Share_%,d_ Opponent_Fumbles_per_Game,d_ Field_Goal_Attempts_per_Game,d_ Opponent_Average_Team_Passer_Rating,d_ 3rd_Quarter_Time_of_Possession_Share_%,d_ 1st_Quarter_Time_of_Possession_Share_%,d_ Opponent_1st_Half_Points/Game,d_ Opponent_Takeaway_Fumble_Recovery_Percentage,d_ Red_Zone_Scoring_Percentage_(TDs_and_FGs),d_ QB_Sacked_per_Game,d_ Offensive_Point_Share_Percentage_(Estimated),d_ Sack_Percentage,d_ Opponent_Pass_Attempts_per_Game,d_ 2nd_Half_Points/Game,d_ Completions_per_Game,d_ Opponent_2nd_Half_Points/Game,d_ Yards_per_Game,d_ Opponent_Red_Zone_Scores_per_Game_(TDs_and_FGs),d_ Opp_1st_Quarter_Points/Game,d_ Opponent_Penalties_per_Play,d_ Opponent_Completions_per_Game,d_ Opponent_Points_per_Game,d_ Opponent_Penalty_First_Downs_per_Game,d_ Fourth_Downs_per_Game,d_ Punt_Attempts_per_Game,d_ Opponent_Points_per_Field_Goal_Attempt,d_ Plays_per_Game,d_ Opponent_Third_Down_Conversions_per_Game,d_ Opponent_Penalties_per_Game,d_ Passing_Play_Percentage,d_ Opponent_Gross_Punt_Yards_per_Game,d_ 1st_Quarter_Points/Game,d_ Giveaways_per_Game,d_ Fourth_Down_Conversion_Percentage,d_ Interceptions_Thrown_Percentage,d_ Opponent_Yards_per_Game,d_ Offensive_Points_per_Game_(Estimated),d_ Opp_4th_Quarter_Points/Game,d_ Opponent_Interceptions_Thrown_Percentage,d_ Opponent_Passing_First_Downs_per_Game,d_ Opponent_Field_Goal_Attempts_per_Game,d_ Red_Zone_Scoring_Attempts_per_Game,d_ Gross_Punt_Yards_per_Game,d_ 4th_Quarter_Points/Game,d_ Yards_per_Point,d_ Rushing_Attempts_per_Game,d_ Points_per_Play_Margin,d_ Rushing_Play_Percentage_,d_ Takeaway_Fumble_Recovery_Percentage,d_ Overtime_Points/Game,d_ Opponent_Rushing_Attempts_per_Game,d_ Yards_per_Rush_Attempt,d_ Fumbles_Lost_per_Game,d_ Opponent_Red_Zone_Scoring_Percentage_(TDs_and_FGs),d_ Passing_Yards_per_Game,d_ Yards_per_Pass_Attempt,d_ Opponent_Penalty_Yards_per_Penalty,d_ Red_Zone_Scores_per_Game_(TDs_and_FGs),d_ Offensive_Touchdowns_per_Game,d_ Opp_2nd_Quarter_Points/Game,d_ Opponent_Fumbles_Lost_per_Game,d_ Fumbles_Not_Lost_per_Game,d_ Opponent_Fourth_Downs_per_Game,d_ Rushing_Yards_per_Game,d_ Opponent_Third_Downs_per_Game,d_ Opponent_Passing_Yards_Percentage,d_ Opp_3rd_Quarter_Points/Game,d_ Opponent_Rushing_Yards_Percentage,d_ QB_Sacked_Percentage,d_ 2nd_Half_Time_of_Possession_Share_%,d_ Opponent_Rushing_First_Downs_per_Game,d_ Points_per_Play,d_ Penalty_First_Downs_per_Game,d_ Opponent_Plays_per_Game,d_ 3rd_Quarter_Points/Game,d_ 1st_Half_Points/Game,d_ Opponent_Red_Zone_Scoring_Attempts_per_Game,d_ 1st_Half_Time_of_Possession_Share_%,d_ Opponent_Passing_Yards_per_Game,d_ 2nd_Quarter_Time_of_Possession_Share_%,d_ Opponent_Fourth_Down_Conversions_per_Game,d_ Average_Time_of_Possession_(Excluding_OT),d_ Opponent_Third_Down_Conversion_Percentage,d_ Rushing_Yards_Percentage,d_ Yards_per_Completion,d_ Opponent_Yards_per_Play,d_ Opponent_Average_Scoring_Margin,d_ Average_Scoring_Margin,d_ Opponent_Penalty_Yards_per_Game,d_ Incompletions_per_Game,d_ Opponent_Yards_per_Pass_Attempt,d_ Fumbles_per_Game,d_ Opponent_Giveaway_Fumble_Recovery_Percentage,d_ Opponent_Punts_per_Play,d_ Yards_per_Play,d_ Opp_Overtime_Points/Game,d_ Field_Goal_Conversion_Percentage,d_ Third_Down_Conversion_Percentage,d_ Punts_per_Play,d_ Pass_Attempts_per_Game,d_ Passing_Yards_Percentage,d_ Opponent_Offensive_Points_per_Game_(Estimated),d_ Opponent_First_Downs_per_Game,d_ Fumble_Recovery_Percentage,d_ Penalty_Yards_per_Penalty,d_ Opponent_Rushing_Play_Percentage_,d_ Opponent_Punts_per_Offensive_Score,d_ Takeaways_per_Game,d_ Interceptions_Thrown_per_Game,d_ Time_of_Possession_Percentage_(Net_of_OT),d_ Giveaway_Fumble_Recovery_Percentage,d_ Punts_per_Offensive_Score,d_ Third_Downs_per_Game,d_ Penalties_per_Game,d_ Turnover_Margin_per_Game,d_ Interceptions_per_Game,d_ Yards_per_Point_Margin,d_ Opponent_Field_Goals_Made_per_Game,d_ Opponent_Turnover_Margin_per_Game,d_ Opponent_Incompletions_per_Game,d_2OW,d_SPMargin,d_SPRank,d_RecRank,d_RecPoints,d_OffSP,d_OffRushSP,d_OffPassSP,d_OffSDSP,d_OffPDSP,d_OffSuccRate,d_OffIsoPPP,d_DefSP,d_DefRushSP,d_DefPassSP,d_DefSDSP,d_DefPDSP,d_DefSuccRate,d_DefIsoPPP,Label
2015,Arizona State,Texas A&M,-0.064516129,0.077720207,-0.098484848,0.061310782,-0.069767442,0.647058824,-0.769230769,0.6,-0.47826087,0.076923077,-0.263157895,0.122302158,0.259259259,0.47826087,0.073170732,0.300829876,0.151271754,0.609845032,0.333333333,-0.247002398,0.005545287,0.542926239,-0.014925373,0.167958656,-0.232091691,-0.741935484,-0.931034483,0.051509769,-0.539906103,-0.438095238,0.267399267,0.034768212,-0.082677165,-0.517241379,0.2899729,0.008547009,-0.187134503,-0.105263158,0.147335423,-0.091836735,0.203725262,-0.307692308,0.115151515,0,-0.230769231,0.031941032,0.384615385,-0.179487179,-0.2,-0.517241379,-0.150259067,0.096774194,-0.333333333,0.091575092,-0.011426465,0.176470588,0.1875,0.599164927,0.406593407,0.273703041,0.202146691,-0.306666667,-0.435897436,-0.309090909,0.481481481,-0.8125,-0.053173242,-0.612403101,0.068493151,-0.3374613,0.071832123,-0.091575092,-0.139830508,0.130434783,0.350574713,0.014492754,-0.217391304,0.087248322,0.100272345,0,-0.320754717,-0.789473684,0.256410256,0.167630058,-0.545454545,-0.083333333,-0.6,-0.096395194,-0.056179775,-0.562992126,0.274074074,0.562992126,-0.206185567,-0.47027027,0.561290323,0.050666667,-0.365853659,0.027624309,0.164835165,0.032786885,-0.444444444,-0.554098361,-0.181852268,-0.176870748,-0.481481481,-0.553500661,0.215789474,-0.069708492,0.10880829,0.255813953,-0.040462428,0.040462428,-0.483870968,-0.030927835,-0.121212121,-0.161290323,0.139830508,0,0.222222222,-0.136363636,0.257336343,0.212276215,-0.166666667,0.004219409,0.069708492,0.291666667,0.06,-0.151271754,0.925925926,0.247002398,-0.333333333,-0.75,0.259259259,-0.647058824,-0.034768212,-0.044776119,-0.438202247,0.256410256,-0.695652174,-0.666666667,0.078014184,0,0.695652174,-0.013157895,-0.215053763,-0.019556714,-0.004405286,0.004291845,0.109231002,0.124260355,0.277070064,0.117910448,0.327453142,0.37896071,0.362462761,0.160384331,0.271889401,-0.843342037,0.141242938,-0.556390977,-0.109677419,-0.507955936,-0.316455696,1
2015,UTEP,Arkansas,0.129032258,0.284974093,0.378787879,0.109231853,-0.069767442,0.278431373,-0.384615385,-0.454545455,-0.47826087,0.461538462,0.347368421,0.45323741,-0.333333333,-0.024456522,-0.487804878,-0.105809129,-0.194109772,-0.15952598,0,0.146282974,-0.593345656,0.204353083,0.343283582,-0.033591731,-0.209169054,-0.35483871,-0.310344828,0.001776199,-0.225352113,0.295238095,-0.04029304,-0.011589404,-0.098425197,-0.103448276,0.138211382,-0.264957265,0.233918129,-0.180451128,0.141065831,-0.642857143,0.284051222,-0.384615385,-0.357575758,0,0.336538462,-0.41031941,0.230769231,0.128205128,-0.36,-0.034482759,0.357512953,0.419354839,0.013333333,0.102564103,0.186877995,0.333333333,0.25,0.872651357,0.076923077,-0.218246869,0.338103757,0.106666667,0,0.218181818,-0.407407407,0.28125,-0.319611206,-0.441860465,-0.086757991,0.015479876,0.372074253,-0.102564103,0.345338983,-0.043478261,0.114942529,-0.15942029,0.217391304,-0.63310962,0.193859866,0,0.169811321,0.228070175,0.333333333,0.156069364,0.090909091,0.666666667,-0.028571429,-0.087316422,0.460674157,0.342519685,-0.985185185,-0.342519685,0.072164948,-0.275675676,0.161290323,0.117333333,0.317073171,0.20441989,-0.087912088,0.43715847,-0.296296296,-0.173770492,0.146606674,-0.428571429,-0.259259259,-0.313077939,0.263157895,-0.171102662,0.212435233,-0.395348837,-0.387283237,0.387283237,-0.034647551,0.278350515,-0.242424242,0.741935484,-0.345338983,0.2,0.037037037,0.136363636,-0.282167043,0.355498721,-0.333333333,0.130801688,0.171102662,-0.333333333,0,0.194109772,-0.037037037,-0.146282974,0.066666667,0.1875,-0.111111111,-0.278431373,0.011589404,-0.134328358,-0.056179775,0.076923077,-0.043478261,0.083333333,0.354609929,-0.25,0.043478261,0.171052632,0.215053763,0.546284224,-0.691629956,-0.836909871,0.78365312,0.479289941,0.25477707,0.5,0.283351709,0.854245881,0.376365442,0.463414634,-0.382488479,0.227154047,0.16007533,0.473684211,-0.049462366,0.108935129,0.43628692,1
2015,Akron,Oklahoma,0.64516129,0.754749568,0.022727273,0.317829457,0.302325581,0.082352941,-0.307692308,-0.2,-0.391304348,0.153846154,0.557894737,-0.064748201,-0.037037037,-0.657608696,0.097560976,0.419087137,0.15394913,-0.064114251,-0.666666667,0.189448441,-0.068391867,0.065296252,0.194029851,0.033591731,0.289398281,-0.612903226,-0.310344828,0.035523979,-0.460093897,0.238095238,0.084249084,-0.054635762,0.562992126,-0.655172414,-0.159891599,0.111111111,0.274853801,0.383458647,-0.536050157,0.091836735,0.572759022,-0.076923077,-0.333333333,-0.5,0.259615385,0.012285012,-0.333333333,-0.282051282,-0.36,0.034482759,-0.119170984,0.258064516,-0.733333333,-0.820512821,0.557685219,0.725490196,-0.375,0.776617954,0.538461538,0.008348241,0.735241503,0.186666667,-0.128205128,-0.072727273,-0.333333333,0.3125,-0.293310463,0.147286822,-0.497716895,0.826625387,0.514124294,0.820512821,-0.213983051,-0.043478261,0.040229885,0.507246377,-0.652173913,0.172259508,-0.189403318,0.357142857,-0.358490566,0.473684211,0.717948718,0.317919075,-0.454545455,-0.083333333,-0.085714286,0.723364486,0.707865169,0.311023622,-0.022222222,-0.311023622,-0.12371134,-0.178378378,-0.058064516,0.733333333,-0.463414634,0.209944751,0.340659341,0.770491803,-0.222222222,0.029508197,0.316085489,0.074829932,-0.037037037,-0.162483487,-0.042105263,0.594423321,0.461139896,-0.11627907,-0.505202312,0.505202312,-0.799283154,-0.762886598,-0.060606061,-0.483870968,0.213983051,0.6,0.666666667,-0.045454545,0.065462754,0.452685422,-0.166666667,-0.751054852,-0.594423321,-0.036458333,-0.42,-0.15394913,0.296296296,-0.189448441,0.066666667,-0.3125,-0.037037037,-0.082352941,0.054635762,-0.313432836,-0.438202247,-0.743589744,0,-0.166666667,0.418439716,-0.25,0,0.368421053,0.35483871,0.63494133,-0.77092511,-0.888412017,0.891403535,0.783037475,0.753184713,0.582089552,0.984564498,0.708491762,0.72591857,0.835920177,-0.101382488,-0.072236728,0.406779661,0.170426065,0.327598566,0.231334149,0.243881857,1
2015,Stanford,Northwestern,-0.193548387,0.122625216,-0.106060606,-0.420718816,-1,0.6,-0.153846154,0.636363636,-0.391304348,0.846153846,-0.284210526,-0.323741007,0.518518519,-0.168478261,0.56097561,0.394190871,-0.376171352,0.615314494,-0.333333333,-0.381294964,0.404805915,0.519951632,0.641791045,-0.431524548,-0.249283668,0.032258065,-0.379310345,0.206039076,-0.361502347,-0.361904762,0.333333333,-0.112582781,0.362204724,0.24137931,-0.300813008,-0.931623932,-0.16374269,0.22556391,0.128526646,0.724489796,0.079161816,0.423076923,0.272727273,-0.5,-0.192307692,0.42014742,0.282051282,0.846153846,0.12,-0.517241379,0.792746114,0.032258065,-0.306666667,0.065934066,-0.318098046,-0.019607843,0.25,0.60125261,0.494505495,0.552772809,0.112701252,0.506666667,0.564102564,-0.036363636,0.185185185,-0.1875,0.060034305,0.348837209,-0.02283105,0.269349845,-0.213882163,-0.065934066,0.633474576,-0.260869565,0.471264368,-0.362318841,-0.391304348,-0.208053691,-0.016588264,-0.428571429,0.169811321,-0.01754386,0.076923077,0.132947977,0.454545455,0,-0.542857143,-0.142857143,-0.056179775,-0.496062992,0.555555556,0.496062992,0.268041237,-0.372972973,0.522580645,-0.128,-0.12195122,0.055248619,-0.043956044,-0.087431694,0.481481481,-0.593442623,0.161604799,-0.353741497,-0.407407407,-0.659180978,0.136842105,-0.067173638,0.025906736,0.581395349,0.10982659,-0.10982659,-0.256869773,0.639175258,0.242424242,-0.161290323,-0.633474576,0,-0.37037037,-0.636363636,0.309255079,0.033248082,-0.166666667,0.270042194,0.067173638,0.505208333,0.15,0.376171352,0.148148148,0.381294964,-0.8,0.6875,0.481481481,-0.6,0.112582781,0.014925373,1,-0.153846154,0.304347826,0.5,-0.078014184,-0.083333333,-0.304347826,0,-0.47311828,-0.41851369,0.471365639,0.339055794,-0.396585587,-0.214990138,-0.151273885,-0.532835821,-0.424476295,-0.088719899,-0.2591857,-0.450110865,0.502304147,-0.890339426,-0.768361582,-0.766917293,-1,-0.738066095,-1,1
2015,Bowling Green,Tennessee,0.64516129,0.184801382,-0.515151515,0.127554616,0.488372093,-0.223529412,-0.307692308,-0.090909091,-0.217391304,0.153846154,0.178947368,0.122302158,-0.481481481,-0.692934783,0.341463415,0.15560166,0.186077644,-0.029474324,-0.666666667,-0.323741007,-0.308687616,-0.280532044,0.074626866,0.178294574,0.461318052,-0.741935484,-0.379310345,-0.198934281,-0.267605634,0.395238095,-0.36996337,-0.225165563,0.480314961,0.206896552,0.002710027,0.709401709,-0.660818713,-0.120300752,-0.147335423,-0.357142857,-0.037640667,-0.384615385,-0.321212121,0,-0.855769231,-0.518427518,-0.128205128,-0.435897436,-0.093333333,0.034482759,-0.093264249,-0.580645161,-0.28,-0.216117216,0.593070402,0.098039216,0.125,0.87473904,0.428571429,-0.698867024,0.191413238,0.186666667,0.512820513,-0.890909091,-0.407407407,0.25,-0.077186964,-0.271317829,-0.223744292,0.089783282,0.257465698,0.216117216,-0.453389831,0.043478261,0.068965517,-0.217391304,-0.217391304,0.418344519,-0.200792275,-0.047619048,-0.547169811,0.438596491,0.179487179,-0.421965318,-0.727272727,0.333333333,-0.371428571,-0.104405874,-0.078651685,-0.263779528,-0.659259259,0.263779528,0.443298969,0.016216216,-0.019354839,0.136,-0.365853659,-0.624309392,-0.120879121,0.224043716,-0.62962963,0.318032787,-0.616047994,0.448979592,-0.407407407,0.192866579,-0.521052632,0.064638783,0.077720207,-0.348837209,-0.373410405,0.373410405,-0.536439665,-0.360824742,-0.181818182,0.161290323,0.453389831,0.8,-0.111111111,-0.136363636,0.094808126,0.176470588,0,-0.324894515,-0.064638783,-0.510416667,-0.81,-0.186077644,0.259259259,0.323741007,0.2,-0.25,0.185185185,0.223529412,0.225165563,-0.044776119,-0.191011236,-0.871794872,-0.260869565,0.083333333,0.29787234,-0.333333333,0.260869565,-0.223684211,0.204301075,0.491525424,-0.603524229,-0.785407725,0.886085511,0.238658777,0.237261146,0.273134328,0.51047409,0.292775665,0.279046673,0.309682188,-0.543778802,0.133159269,0.602636535,0.506265664,0.383512545,0.41003672,0.486919831,1
2015,Kent State,Illinois,0.032258065,0.544041451,0.204545455,0.33192389,0.534883721,0.37254902,-0.230769231,0.309090909,-0.217391304,-0.230769231,0.094736842,-0.251798561,0.37037037,-0.0625,0.097560976,0.493775934,0.303882195,0.360680644,0,-0.098321343,0.242144177,0.30592503,0.28358209,0.240310078,0.00286533,-0.161290323,-0.379310345,0.175843694,-0.093896714,-0.319047619,0.164835165,0.53807947,0.255905512,0.310344828,-0.593495935,0.572649573,-0.099415205,0.368421053,-0.109717868,0.581632653,0.371362049,-0.230769231,-0.175757576,-0.5,-0.019230769,0.292383292,-0.128205128,-0.128205128,-0.28,-0.310344828,0.284974093,-0.096774194,-0.546666667,-0.421245421,-0.029119056,0.588235294,-0.0625,-0.246346555,-0.032967033,0.215265355,0.502683363,0.6,0.051282051,0.018181818,-0.333333333,0.25,-0.183533448,0.364341085,-0.552511416,0.510835913,0.205811138,0.421245421,0.120762712,-0.043478261,0.247126437,0.072463768,0.217391304,0.194630872,0.036395147,0.238095238,0.056603774,0.333333333,0.487179487,0.294797688,0.090909091,-0.166666667,0.314285714,0.202670227,0.078651685,-0.212598425,0.22962963,0.212598425,0.505154639,-0.102702703,0.35483871,0.445333333,0.170731707,0.082872928,0.142857143,0.453551913,-0.333333333,-0.547540984,0.050618673,-0.326530612,0.185185185,-0.425363276,-0.078947368,0.221799747,0.284974093,0.162790698,-0.230057803,0.230057803,-0.498207885,-0.412371134,0.060606061,0.096774194,-0.120762712,0.2,0.222222222,-0.136363636,0.103837472,0.324808184,-0.333333333,-0.320675105,-0.221799747,0.307291667,-0.01,-0.303882195,-0.111111111,0.098321343,-0.333333333,0.125,-0.407407407,-0.37254902,-0.53807947,-0.313432836,-0.033707865,0.076923077,0.130434783,0,0.368794326,-0.5,-0.130434783,-0.105263158,0.161290323,0.288135593,-0.321585903,-0.39055794,0.253844992,0.471400394,0.414012739,0.144776119,0.453142227,0.313054499,0.221449851,0.371766445,0.133640553,-0.469103568,0.073446328,-0.162907268,-0.154121864,-0.113831089,-0.18649789,1
2015,BYU,Nebraska,0.322580645,0.340241796,-0.742424242,0.000704722,0.348837209,-0.207843137,0.153846154,0.672727273,0.043478261,-0.461538462,0.168421053,0.09352518,-0.111111111,-0.820652174,0.317073171,-0.280082988,0.087014726,0.48161653,-0.333333333,-0.232613909,-0.027726433,-0.211608222,-0.194029851,-0.374677003,0.243553009,-0.096774194,0.310344828,-0.325044405,-0.004694836,0.404761905,-0.26007326,-0.079470199,0.12992126,-0.586206897,0.100271003,0.47008547,-0.532163743,0.172932331,-0.611285266,0.316326531,0.15250291,-0.307692308,-0.163636364,0,-0.855769231,-0.179361179,-0.435897436,-0.487179487,-0.413333333,0.034482759,-0.362694301,-0.806451613,-0.333333333,-0.542124542,0.267231847,0.176470588,-0.125,-0.12526096,0.384615385,-0.163983304,0.348837209,-0.08,0.256410256,-0.872727273,-0.925925926,0.1875,-0.468267581,0.379844961,-0.214611872,0.3374613,0.284907183,0.542124542,-0.23940678,0.086956522,0.057471264,0.246376812,-0.217391304,-0.154362416,-0.389452835,0.071428571,-0.20754717,0.228070175,0.282051282,-0.398843931,-0.090909091,0.25,-0.428571429,0.361281709,-0.528089888,-0.696850394,0.6,0.696850394,-0.010309278,0.064864865,0.470967742,0.378666667,0.170731707,-0.535911602,-0.142857143,0.256830601,-0.407407407,0.226229508,-0.57480315,0.238095238,-0.703703704,0.138705416,-0.478947368,0.439797212,0.419689119,0.11627907,-0.320231214,0.320231214,-0.421744325,-0.309278351,-0.272727273,0.096774194,0.23940678,0.6,0.259259259,-0.681818182,-0.214446953,0.038363171,-0.333333333,-0.616033755,-0.439797212,-0.203125,-0.48,-0.087014726,-0.222222222,0.232613909,0.066666667,0,-0.111111111,0.207843137,0.079470199,-0.164179104,-0.505617978,-0.641025641,0.043478261,0,0.269503546,-0.666666667,-0.043478261,0.052631579,0.139784946,0.045632334,-0.118942731,-0.227467811,0.162290376,0.171597633,0.017515924,-0.153731343,0.016538037,0.09252218,0.050645482,-0.071692535,0.142857143,-0.695387293,0.419962335,-0.110275689,-0.015053763,-0.052631579,-0.051476793,0
2015,Old Dominion,Eastern Michigan,0.387096774,-0.409326425,-0.098484848,-0.426356589,-0.023255814,0.278431373,-0.076923077,0.236363636,-0.565217391,-0.846153846,-0.842105263,0.021582734,0.259259259,0.35326087,0.341463415,-0.273858921,0.686746988,0.087815254,0.333333333,0.28057554,0.112754159,0.204353083,0.074626866,-0.617571059,-0.203438395,-0.870967742,-0.310344828,0.012433393,-0.323943662,0.147619048,0.355311355,0.572847682,-0.307086614,0,0.246612466,-0.162393162,0.286549708,-0.360902256,-0.730407524,0.010204082,-0.448971672,0.038461538,0.515151515,0.5,0.278846154,0.135135135,0.538461538,-0.846153846,0.813333333,0.034482759,-0.176165803,-0.032258065,0.173333333,-0.611721612,0.355694803,-0.245098039,0.6875,-0.348643006,0.296703297,0.280858676,-0.355992844,0.16,0.256410256,0.145454545,0.111111111,-0.5,0.707261292,-0.286821705,0.506849315,0.479876161,-0.320419693,0.611721612,-0.175847458,-0.260869565,-0.137931034,-0.507246377,1,-0.293064877,-0.707353305,-0.428571429,-0.283018868,-0.473684211,-0.435897436,-0.063583815,-0.545454545,0.166666667,0.371428571,-0.124165554,0.550561798,0.200787402,-0.081481481,-0.200787402,0.546391753,-0.32972973,-0.148387097,-0.517333333,-0.414634146,0.011049724,-0.43956044,-0.50273224,0.148148148,-0.101639344,0.471316085,-0.068027211,-0.111111111,-0.475561427,-0.352631579,0.325728771,0.119170984,0.255813953,0.331791908,-0.331791908,-0.048984468,-0.175257732,0.090909091,1,0.175847458,0.4,-0.666666667,-0.272727273,0.564334086,-0.176470588,0.833333333,-0.637130802,-0.325728771,0.291666667,-0.21,-0.686746988,-0.555555556,-0.28057554,-0.133333333,-0.1875,-0.259259259,-0.278431373,-0.572847682,0.611940299,0.348314607,0.641025641,-0.565217391,0.166666667,-0.319148936,0.166666667,0.565217391,0.342105263,-0.365591398,-0.41851369,0.242290749,0.115879828,-0.152923402,-0.542406312,-0.219745223,-0.804477612,-0.578831312,-0.432192649,-0.525322741,-0.618625277,0.184331797,-0.53002611,0.13559322,-0.423558897,0.116845878,0.013463892,-0.270886076,0
2015,Penn State,Temple,-0.096774194,0.191709845,0.53030303,-0.045806906,0.023255814,0.843137255,-0.538461538,0.563636364,-0.130434783,0.384615385,0.031578947,0.64028777,0.111111111,0.152173913,0,0.354771784,-0.694779116,0.629292009,0,-0.333333333,-0.138632163,0.762998791,-0.880597015,-0.235142119,-0.128939828,0.612903226,-0.310344828,0.303730018,-0.582159624,-1,0.245421245,-0.397350993,-0.381889764,-0.724137931,-0.777777778,-0.008547009,-0.011695906,-0.120300752,-0.29153605,0.030612245,0.048894063,-0.115384615,-0.090909091,-0.5,0.192307692,0.002457002,0.384615385,0.179487179,-0.04,-0.172413793,-0.455958549,0.258064516,-0.306666667,-0.117216117,-0.24659049,0.392156863,0.1875,0.517745303,0.340659341,0.56946929,0.119856887,-0.2,-0.256410256,0.254545455,-0.185185185,0.09375,0.026872499,-0.255813953,-0.178082192,-0.232198142,0.231638418,0.117216117,0.612288136,-0.52173913,0.67816092,0.072463768,0.043478261,-0.391498881,-0.181480564,-0.071428571,0.471698113,-0.01754386,0.128205128,0.341040462,1,0.75,-0.028571429,-0.006141522,0.101123596,-0.527559055,0.318518519,0.527559055,-0.216494845,-0.443243243,0.703225806,0.210666667,-0.365853659,0.519337017,-0.120879121,0.300546448,-0.074074074,-0.921311475,0.165354331,-0.129251701,-0.111111111,-0.92338177,0.284210526,0.125475285,0.233160622,0.348837209,-0.132947977,0.132947977,-0.144563919,-0.051546392,0.090909091,0.612903226,-0.612288136,-0.2,0.148148148,-0.818181818,-0.331828442,-0.754475703,0.166666667,-0.29535865,-0.125475285,0.072916667,0.49,0.694779116,0.111111111,0.333333333,-0.333333333,0.5625,0.037037037,-0.843137255,0.397350993,-0.014925373,-0.573033708,0.205128205,0.260869565,-0.333333333,0.517730496,-0.25,-0.260869565,-0.210526316,0.053763441,-0.215123859,0.286343612,0.639484979,-0.764254419,-0.057199211,0.133757962,-0.198507463,0.214994487,-0.124207858,-0.267130089,0.133776792,0.322580645,-0.893820714,-0.34086629,-0.498746867,-0.744802867,-0.713586291,-0.476793249,1
2015,FAU,Tulsa,0.225806452,0.243523316,0.303030303,-0.050035236,0.023255814,-0.003921569,-0.307692308,0.163636364,0.130434783,0.076923077,0.010526316,-0.136690647,0.296296296,0.630434783,0.512195122,0.340248963,0.030789826,0.141294439,0.333333333,-0.074340528,0.3012939,-0.025392987,0.28358209,-0.136950904,0.106017192,-0.096774194,-0.310344828,0.520426288,0.042253521,-0.085714286,-0.047619048,-0.188741722,0.098425197,-0.068965517,0.078590786,0.05982906,-0.157894737,0.037593985,0.203761755,0.520408163,0.360108653,0.038461538,-0.090909091,0,-0.038461538,0.213759214,0.435897436,0.384615385,-0.2,-0.655172414,0.715025907,-0.193548387,-0.093333333,0.043956044,0.133800221,0.009803922,0.25,-0.162839248,0.736263736,0.178890877,0.270125224,0.386666667,0.179487179,-0.036363636,0.111111111,0.0625,-0.137793025,-0.162790698,0.050228311,0.244582043,-0.083131558,-0.043956044,-0.338983051,0.913043478,0.051724138,-0.275362319,-0.739130435,0.03803132,0.293884625,0,0.20754717,0.087719298,0.230769231,-0.10982659,-0.090909091,-0.083333333,-0.085714286,-0.090520694,0.235955056,0.05511811,0.392592593,-0.05511811,0.06185567,0.027027027,0.006451613,0.013333333,0.463414634,-0.215469613,0.054945055,0.087431694,-0.037037037,-0.075409836,0.276340457,0.326530612,-0.111111111,-0.011889036,-0.252631579,-0.186311787,0.25388601,0.348837209,-0.065895954,0.065895954,-0.08004779,0.494845361,0.393939394,-0.483870968,0.338983051,0.4,-0.037037037,0.727272727,0.009029345,0.109974425,-0.333333333,0.261603376,0.186311787,0.255208333,-0.2,-0.030789826,0.185185185,0.074340528,-0.2,0.0625,0.777777778,0.003921569,0.188741722,-0.104477612,0.258426966,0.641025641,-0.173913043,0.083333333,-0.042553191,-0.333333333,0.173913043,-0.210526316,-0.204301075,-0.126466754,0.101321586,0.330472103,-0.300619429,0.057199211,-0.106687898,0.052238806,-0.003307607,0.256020279,-0.169811321,0.095343681,0.32718894,-0.432550044,-0.566854991,-0.526315789,-0.318996416,-0.339045288,-0.473417722,1
